region_A,A_sig,B_sig,C_sig,D_sig,A_bkg,B_bkg,C_bkg,D_bkg,B_data,C_data,D_data,A_pred,fom
abcdnet_score > 0.8134343434343435 and abs_deta_jj > 4.646464646464646 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.312983804692925,3.2991786085608066,5.002227975000302,4.02375665672497,181.89711895647469,1087.1414501575762,3493.1020777471513,22357.896652174233,2015,6371,39444,325.46306155562314,0.2945015869442171
abcdnet_score > 0.8902020202020202 and abs_deta_jj > 4.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.197859375271452,1.8724856134373469,7.512399448586851,4.055402607683354,123.1423325917308,413.1899331978968,5696.348080944691,20887.356952301117,723,10346,36858,202.94530359759077,0.2946716691635234
abcdnet_score > 0.8019191919191919 and abs_deta_jj > 4.767676767676768 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.371591421347443,3.5861714939938505,4.669254031907154,4.011130097730558,178.16496956685268,1241.4838925145255,3189.727629168172,22510.660807785884,2292,5763,39769,332.13799693228395,0.29474312953602105
abcdnet_score > 0.8767676767676768 and abs_deta_jj > 4.121212121212121 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.427022427332465,2.1336052751909875,7.033854755345738,4.043664587109813,133.83144234812377,493.95749287103337,5249.325571916974,21242.92279189931,889,9517,37504,225.5922834897611,0.29474714153161324
abcdnet_score > 0.8498989898989899 and abs_deta_jj > 4.363636363636363 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.833047274509658,2.590266230872285,6.114714035091687,4.100119504505374,158.09332021121728,710.5176484033526,4407.921346655391,21843.504983765466,1299,7986,38590,268.8213008551438,0.29477401989276014
abcdnet_score > 0.8690909090909091 and abs_deta_jj > 4.202020202020202 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.557321351277607,2.2621094132144144,6.7403788141903895,4.078337466296595,143.55521251473664,548.1285473266242,4977.928024542457,21450.425514651623,1005,9004,37889,238.8297395022302,0.2948936702162622
abcdnet_score > 0.8211111111111111 and abs_deta_jj > 4.606060606060606 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.1941966238090185,3.1408677058960786,5.205718187105835,4.097364528168073,175.81871592831249,998.7919096340211,3618.613511274898,22326.813162198203,1841,6629,39374,309.9504495352263,0.29503412429018444
abcdnet_score > 0.8038383838383839 and abs_deta_jj > 4.767676767676768 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.3365401529942,3.55791833860346,4.704305300260396,4.039383253120949,176.3877430475436,1220.7890696615111,3191.5048556874817,22531.3556306389,2257,5767,39804,327.0053009747764,0.29510895280487776
abcdnet_score > 0.8575757575757577 and abs_deta_jj > 4.282828282828283 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.7379611600527936,2.458095206182543,6.378589852553049,4.0635008261906185,152.55284420174345,648.4144954487222,4691.386025163254,21627.68393422172,1161,8487,38231,257.7334362166828,0.2951250775627736
abcdnet_score > 0.8921212121212121 and abs_deta_jj > 4.0 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.13781889072806,1.8524506577226258,7.572439933130244,4.075437563398076,119.1073992192319,402.6567089421299,5700.38301431719,20897.890176556884,700,10351,36881,196.461592690003,0.29521107602274294
abcdnet_score > 0.8594949494949495 and abs_deta_jj > 4.282828282828283 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.696903181401446,2.4424781239713926,6.419647831204397,4.079117908401769,149.23598755500785,635.681482904698,4694.702881809991,21640.41694676574,1140,8492,38252,253.0816689323434,0.29524412414265644
abcdnet_score > 0.8057575757575758 and abs_deta_jj > 4.7272727272727275 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.355280456199861,3.492236267773599,4.775354065034055,4.015276255971491,182.34719389807674,1184.8460193320798,3275.115432532837,22477.728653272443,2188,5965,39671,328.9914547150311,0.2952500031731402
abcdnet_score > 0.8537373737373738 and abs_deta_jj > 4.3232323232323235 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.805062810972343,2.5152050810914215,6.237447589155182,4.08043156376006,154.49552421902072,677.9355038563543,4557.547218943604,21730.059052016455,1236,8230,38414,264.80658093403446,0.29528044188324926
abcdnet_score > 0.8479797979797981 and abs_deta_jj > 4.404040404040404 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.846371543148937,2.6382682525321037,6.012183289844204,4.1413239594537625,157.62193479223072,734.4267154967026,4271.022597811253,21956.96605093525,1342,7779,38756,269.3626277221592,0.2952895213587341
abcdnet_score > 0.8748484848484849 and abs_deta_jj > 4.161616161616162 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.452301673798839,2.181304773962049,6.929286487431126,4.07525410978699,134.85763085251892,510.5442201916524,5123.38769241598,21351.24775557529,924,9269,37714,227.09222039560905,0.29544963293405446
abcdnet_score > 0.8863636363636364 and abs_deta_jj > 4.040404040404041 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.259729735786268,1.9465572496850978,7.379229780369001,4.052630279138638,127.01738457139126,439.4206951502123,5546.634902480253,21006.96431683358,767,10055,37102,207.86440084092501,0.29545543725113965
abcdnet_score > 0.8345454545454546 and abs_deta_jj > 4.525252525252525 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.012869153509064,2.9016468211615756,5.56350434534079,4.160126724967576,163.46284104054487,864.3922754818844,3882.803053037095,22209.37912947591,1595,7073,39192,287.85045417432127,0.29546286808156735
abcdnet_score > 0.8230303030303031 and abs_deta_jj > 4.606060606060606 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.159531117202426,3.125080593766263,5.2403836937124275,4.113151640297888,172.4494455425268,976.7788396654911,3621.982781660683,22348.826232166735,1812,6631,39403,304.93546176687056,0.2954651543351696
abcdnet_score > 0.8268686868686869 and abs_deta_jj > 4.565656565656566 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.13051815248974,3.0362848017448902,5.354813444356822,4.116530646387552,171.19699710842735,933.1023548692108,3743.7199969809385,22272.01795007686,1735,6827,39286,301.5029527057985,0.2954713957580598
abcdnet_score > 0.8825252525252525 and abs_deta_jj > 4.08080808080808 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.325528233572194,2.0102443701084174,7.232428853711484,4.069945587586908,129.30517131571048,459.80950496344326,5389.469019716666,21141.453603039616,815,9807,37296,214.30461711711712,0.2954768001162955
abcdnet_score > 0.8556565656565657 and abs_deta_jj > 4.3232323232323235 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.755983612346247,2.5022360573601357,6.286526787781276,4.093400587491345,152.36568527312429,664.3014772123156,4559.677057889501,21743.693078660493,1209,8232,38441,258.9029421711194,0.2955778301348032
abcdnet_score > 0.8652525252525253 and abs_deta_jj > 4.242424242424242 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.612665542767927,2.3338157486012374,6.609352664181443,4.082313089428397,147.119062930251,581.248664645588,4835.18356987347,21556.486001586123,1061,8742,38089,243.51550316364305,0.29558926530419305
abcdnet_score > 0.8614141414141414 and abs_deta_jj > 4.282828282828283 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.648984297528273,2.4174758981482714,6.46756671507757,4.104120134224891,146.38329601028622,621.511633561185,4697.555573354712,21654.586796109255,1114,8497,38278,247.2871623386802,0.29563598382286477
abcdnet_score > 0.8633333333333334 and abs_deta_jj > 4.282828282828283 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.615244905599716,2.3904167279180717,6.501306107006127,4.13117930445509,145.02469496523346,601.6414098747985,4698.914174399763,21674.457019795642,1098,8498,38294,243.66229696558207,0.2956654545198275
abcdnet_score > 0.8422222222222222 and abs_deta_jj > 4.444444444444445 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.9377227038483325,2.735146750775109,5.826104965477009,4.139172624878553,160.14705006178252,788.5270590998759,4149.735757282009,22021.62743259177,1435,7556,38886,278.8371136141542,0.29570005657657233
abcdnet_score > 0.8115151515151515 and abs_deta_jj > 4.686868686868687 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.2953760490027495,3.3762915367539232,4.911696818114762,4.054782641107572,179.4036321755185,1118.2157024499597,3377.34747001915,22445.07049439081,2060,6165,39605,320.66405756848883,0.29571384959798047
abcdnet_score > 0.8153535353535354 and abs_deta_jj > 4.646464646464646 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.278233066526542,3.2663343665008164,5.036978713166686,4.056600898784961,178.05211547615045,1071.4339353239714,3496.947081227476,22373.604167007845,1972,6379,39487,318.5703649302302,0.29572352654382306
abcdnet_score > 0.8 and abs_deta_jj > 4.808080808080808 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.356467596698879,3.650455327599624,4.5897808345717115,4.041443286108789,171.73325375492348,1271.4068111296865,3072.1863919348634,22604.71084221596,2348,5575,39907,328.0151351893152,0.2957546219842826
abcdnet_score > 0.8287878787878789 and abs_deta_jj > 4.565656565656566 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.096145233099808,3.011715796065521,5.389186363746754,4.141099652066922,165.71245852053252,917.8336907848359,3749.2045355688333,22287.28661416124,1708,6833,39313,296.86780454302647,0.295774171107651
abcdnet_score > 0.872929292929293 and abs_deta_jj > 4.202020202020202 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.46848691720028,2.239812227297482,6.829213248267717,4.100634652213528,136.40019928498907,526.9960071346383,4985.083037772206,21471.5580548436,960,9015,37934,228.14361786260346,0.29583961499925765
abcdnet_score > 0.871010101010101 and abs_deta_jj > 4.202020202020202 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.518281719548229,2.251634240780064,6.779418445919767,4.088812638730945,140.6991698759893,538.9769420402474,4980.784067181205,21459.577119938,981,9011,37913,233.15989238519768,0.29590096605237864
abcdnet_score > 0.8441414141414142 and abs_deta_jj > 4.444444444444445 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.890668877191068,2.7104671107127487,5.873158792134274,4.163852264940914,156.54178455545505,770.7421072583196,4153.341022788337,22039.41238443333,1406,7559,38915,273.10687395605805,0.29593882441245584
abcdnet_score > 0.8403030303030303 and abs_deta_jj > 4.484848484848484 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.9366914080511695,2.7966774649305144,5.711392660798596,4.193385511198726,157.5871954670136,807.4768543902203,4022.249620711055,22132.723628467153,1480,7342,39056,278.21999180663664,0.2959659936034462
abcdnet_score > 0.8518181818181818 and abs_deta_jj > 4.363636363636363 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.799530032131362,2.564789674092517,6.148231277469984,4.125596061285142,154.4593511032866,696.5351907624474,4411.555315763324,21857.48744140639,1270,7991,38619,262.78697014422954,0.2960716334310307
abcdnet_score > 0.8134343434343435 and abs_deta_jj > 4.686868686868687 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.25326299221416,3.3588994210395704,4.9538098749033495,4.072174756821925,176.39383978305742,1092.6447293309936,3380.3572624116105,22470.641467509777,2022,6172,39643,314.8042277325127,0.29607985894537325
abcdnet_score > 0.8460606060606061 and abs_deta_jj > 4.444444444444445 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.847688812352946,2.6906839297408096,5.916138856972397,4.183635445912852,154.28732108040518,754.3668931654681,4155.595486263386,22055.787598526185,1380,7563,38941,268.019311265761,0.29610905614142097
abcdnet_score > 0.8806060606060606 and abs_deta_jj > 4.121212121212121 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.331688024691008,2.0812349521954996,7.129189157987196,4.096034910105301,128.0286574690018,472.42922023675084,5255.128356796096,21264.45106453359,843,9528,37550,213.90423435419441,0.29617437427274756
abcdnet_score > 0.824949494949495 and abs_deta_jj > 4.606060606060606 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.125204870940454,3.099464445274297,5.2747099399744,4.138767788789853,169.71542507712616,958.0732434868486,3624.716802126083,22367.53182834537,1779,6634,39436,299.26681204990365,0.29626609387384645
abcdnet_score > 0.8307070707070707 and abs_deta_jj > 4.565656565656566 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.06242456530642,2.9813015467098047,5.4229070315401415,4.171513901422637,162.48526888461237,905.126321978287,3752.4317252047535,22299.993982967775,1680,6837,39341,291.9641086906789,0.29627419825537016
abcdnet_score > 0.8172727272727273 and abs_deta_jj > 4.646464646464646 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.23655868456754,3.2384958780434276,5.078653095125689,4.084439387242349,176.53471181710256,1049.5351558428295,3498.464484886523,22395.502946488985,1932,6387,39527,312.18367192045946,0.29637453299331235
abcdnet_score > 0.8844444444444445 and abs_deta_jj > 4.08080808080808 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.282180413629396,1.9901548549041332,7.275776673654283,4.090035102791192,127.45480651424279,449.71706367376544,5391.319384518133,21151.546044329298,794,9811,37317,208.7502746737412,0.2963817328685699
abcdnet_score > 0.8076767676767678 and abs_deta_jj > 4.7272727272727275 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.315918522481447,3.465647238364763,4.814715998752467,4.041865285380327,179.24824707738378,1163.9163577644933,3278.2143793535297,22498.658314840028,2139,5970,39720,321.4962235649547,0.296476570243339
abcdnet_score > 0.8882828282828283 and abs_deta_jj > 4.040404040404041 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.2187727603234535,1.912725019855628,7.420186755831816,4.086462508968108,123.20050792050094,427.2447238682465,5550.451779131144,21019.140288115545,747,10059,37122,202.41562954582187,0.296526909620188
abcdnet_score > 0.8498989898989899 and abs_deta_jj > 4.404040404040404 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.798830261507347,2.6244832438745966,6.059724571485793,4.15510896811127,153.4673278498335,715.1436407647363,4275.17720475365,21976.249125667226,1305,7783,38793,261.8208181888485,0.2965741545414546
abcdnet_score > 0.8326262626262627 and abs_deta_jj > 4.565656565656566 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.020634644464883,2.958549566349938,5.46469695238168,4.1942658817825045,160.39697598721773,886.282615889132,3754.5200181021482,22318.837689056934,1646,6846,39375,286.1845333333333,0.29678062092899643
abcdnet_score > 0.8786868686868687 and abs_deta_jj > 4.161616161616162 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.339881287027503,2.1313507814440396,7.041706874202462,4.125208102305001,127.44046737107992,486.3243272687412,5130.804855897421,21375.4676484982,870,9281,37768,213.79130480830332,0.2968129402274574
abcdnet_score > 0.8364646464646465 and abs_deta_jj > 4.525252525252525 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.977542229357358,2.870808622453298,5.5988312694924955,4.190964923675852,159.9923670299235,843.7097302237289,3886.2735270477165,22230.061674734065,1558,7080,39229,281.1858574014122,0.2968371249351652
abcdnet_score > 0.8671717171717173 and abs_deta_jj > 4.242424242424242 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.568056540198036,2.3072243607071385,6.653961666751334,4.108904477322496,144.7228825582068,570.685413636645,4837.579750245514,21567.04925259507,1032,8747,38118,236.81473319691483,0.2968432047391438
abcdnet_score > 0.8095959595959596 and abs_deta_jj > 4.7272727272727275 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.284483313704449,3.4354359856694456,4.846151207529466,4.072076538075644,176.05085479296082,1145.9103422047483,3281.411771637953,22516.66433039977,2108,5974,39751,316.8018917763075,0.296898940473655
abcdnet_score > 0.8575757575757577 and abs_deta_jj > 4.3232323232323235 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.709775218286941,2.486281147948395,6.332735181840583,4.109355496903085,149.67056864851935,651.2967710019462,4562.372174514106,21756.697784870867,1174,8242,38476,251.4842499220293,0.2969920230454737
abcdnet_score > 0.8019191919191919 and abs_deta_jj > 4.808080808080808 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.328762798238775,3.6290001171025184,4.6174856330318175,4.062898496605895,170.702198152886,1248.9466639284922,3073.2174475369,22627.170989417165,2304,5581,39951,321.85987835097995,0.2970249745297998
abcdnet_score > 0.8767676767676768 and abs_deta_jj > 4.161616161616162 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.400720771845036,2.1599069306784178,6.9808673893849305,4.096651953070622,130.80030189943545,496.9886333197217,5127.445021369066,21364.803342447216,893,9276,37745,219.4586832693072,0.29706222434404195
abcdnet_score > 0.8594949494949495 and abs_deta_jj > 4.3232323232323235 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.668717239635593,2.4706640657372447,6.373793160491931,4.124972579114236,146.35371200178372,638.5637584579222,4565.689031160841,21769.43079741489,1153,8247,38497,247.0008312336026,0.2970628643671303
abcdnet_score > 0.8825252525252525 and abs_deta_jj > 4.121212121212121 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.285645792712923,2.050126810967689,7.1752313899652815,4.127143051333111,126.54933489102632,462.5653413881274,5256.607679374072,21274.31494338222,820,9530,37573,207.9844569238549,0.29716717358442774
abcdnet_score > 0.8748484848484849 and abs_deta_jj > 4.202020202020202 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.417730434543163,2.2158760132177258,6.879969730924833,4.124570866293284,131.62176877007477,513.7800822740966,4989.861468287119,21484.773979704147,930,9019,37964,220.93746707407018,0.2972107589759091
abcdnet_score > 0.8153535353535354 and abs_deta_jj > 4.686868686868687 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.218512254047777,3.3260551789795807,4.988560613069732,4.105018998881914,172.54883630273315,1076.9372144973886,3384.202265891935,22486.34898234338,1979,6180,39686,308.1746711686741,0.2972680518496321
abcdnet_score > 0.8479797979797981 and abs_deta_jj > 4.444444444444445 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.81317713843335,2.67146265724769,5.950650530891993,4.202856718405973,151.80736238981655,740.2412878991167,4158.075444953975,22069.913203792526,1350,7564,38971,262.02560878602037,0.2973445452874706
abcdnet_score > 0.8191919191919192 and abs_deta_jj > 4.646464646464646 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.191202349662338,3.2162512814693485,5.12400943003089,4.106683983816429,174.2719082340136,1020.3122032104452,3500.727288469612,22424.725899121368,1887,6391,39572,304.75631759830185,0.2973661972414866
abcdnet_score > 0.8633333333333334 and abs_deta_jj > 4.3232323232323235 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.587058963833864,2.4186026696839233,6.455451436293659,4.177033975167557,142.4156282062691,604.2504766337627,4569.627114956355,21803.74407923905,1111,8253,38539,237.91699317574404,0.29738673408695737
abcdnet_score > 0.8614141414141414 and abs_deta_jj > 4.3232323232323235 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.620798355762422,2.4456618399141234,6.421712044365102,4.149974804937357,143.58099966555517,624.313929905916,4568.46174349707,21783.680625966896,1127,8252,38523,241.4143239103912,0.2973962579977381
abcdnet_score > 0.8038383838383839 and abs_deta_jj > 4.808080808080808 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.294599151407915,3.599859340189745,4.651649279862677,4.092039273518668,168.92631309067048,1228.2504996183843,3074.993332599117,22647.867153727264,2269,5585,39986,316.9200470164558,0.29741182357728185
abcdnet_score > 0.8652525252525253 and abs_deta_jj > 4.282828282828283 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.5798251806235495,2.366656110745615,6.536725831982293,4.154939921627546,142.98023289129398,585.3874946845449,4700.958636473702,21690.7109349859,1068,8507,38324,237.07013881640748,0.29744760307238444
abcdnet_score > 0.8537373737373738 and abs_deta_jj > 4.363636363636363 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.770478801035982,2.5497890910277814,6.177282508565363,4.140596644349878,150.66769249140833,681.7633355839668,4415.346974375201,21872.259296584863,1242,7997,38647,256.9998706238518,0.29757436664908204
abcdnet_score > 0.8383838383838385 and abs_deta_jj > 4.525252525252525 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.935744185282239,2.8515043382106082,5.640629313567615,4.210269207918542,155.9976874065212,827.9859163578421,3890.2682066711186,22245.78548859996,1523,7087,39264,274.89560411572944,0.29769308385517856
abcdnet_score > 0.8057575757575758 and abs_deta_jj > 4.767676767676768 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.309892702089846,3.5376240218836137,4.73095275116475,4.059677569840795,175.06335722955032,1192.1298560006062,3192.829241505475,22560.01484429981,2197,5772,39864,318.1086694762191,0.2977131327561933
abcdnet_score > 0.8422222222222222 and abs_deta_jj > 4.484848484848484 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.897815272747239,2.775054181876204,5.750268796102526,4.215008794253038,155.75399952748023,792.9201096341782,4024.0828166505876,22147.280373223188,1440,7346,39096,270.57090239410684,0.2977569149466466
abcdnet_score > 0.8345454545454546 and abs_deta_jj > 4.565656565656566 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.977218923277369,2.937297051393271,5.508112673569194,4.215518396739172,158.27209047563758,869.5830260467918,3756.6449036137287,22335.53727889927,1607,6851,39414,279.33112599583905,0.29780163487495565
abcdnet_score > 0.8268686868686869 and abs_deta_jj > 4.606060606060606 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.096139400474944,3.0706635537596867,5.303775410439911,4.167568680304463,166.04617946236124,938.2531725152769,3628.3860477408493,22387.35189931696,1741,6639,39474,292.81296549627604,0.29781471180922414
abcdnet_score > 0.8556565656565657 and abs_deta_jj > 4.363636363636363 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.721399602409888,2.536820067296496,6.226361707191458,4.153565668081163,148.53845189006316,668.1287105953767,4417.476214976545,21885.89392157345,1215,7999,38674,251.3002275430522,0.29783403015124993
abcdnet_score > 0.8518181818181818 and abs_deta_jj > 4.404040404040404 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.76531301912905,2.5990066870948283,6.093241813864089,4.180585524891037,150.1745160119737,700.8200258537602,4278.470016591509,21990.572740578194,1276,7788,38822,255.9756838905775,0.29784620946316226
abcdnet_score > 0.8902020202020202 and abs_deta_jj > 4.040404040404041 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,4.180105881654445,1.890239107054354,7.458853634500824,4.108948421769381,120.70586098029204,415.62640480933555,5552.946426071352,21030.758607174455,727,10062,37142,196.94884497334553,0.2978588877522431
abcdnet_score > 0.8172727272727273 and abs_deta_jj > 4.686868686868687 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.176837872088775,3.2982166905221915,5.030234995028735,4.132857487339303,171.03143264368532,1055.0384350162467,3385.7196695509833,22508.24776182452,1939,6188,39726,302.03222071187633,0.29787765486430945
abcdnet_score > 0.8211111111111111 and abs_deta_jj > 4.646464646464646 and hbbfatjet_xbb > 0.8 and ld_vqqfatjet_xwqq > 0.6 and ld_vqqfatjet_xvqq > 0.6,5.155608182508243,3.179456147196854,5.159603597184985,4.143479118088923,172.48159522890018,1002.1290303334332,3502.5176014747262,22442.90907199838,1854,6398,39605,299.5049109960864,0.297905094596037
